"gutenberg_id" "text"
766 "to, I have devoted myself to completely; that in great aims and in"
766 "small, I have always been thoroughly in earnest. I have never believed"
766 "it possible that any natural or improved ability can claim immunity from"
766 "the companionship of the steady, plain, hard-working qualities, and"
766 "hope to gain its end. There is no such thing as such fulfilment on this"
766 "earth. Some happy talent, and some fortunate opportunity, may form the"
766 "two sides of the ladder on which some men mount, but the rounds of that"
766 "ladder must be made of stuff to stand wear and tear; and there is no"
766 "substitute for thorough-going, ardent, and sincere earnestness. Never"
766 "to put one hand to anything, on which I could throw my whole self; and"
766 "never to affect depreciation of my work, whatever it was; I find, now,"
766 "to have been my golden rules."
766 ""
766 "How much of the practice I have just reduced to precept, I owe to Agnes,"
766 "I will not repeat here. My narrative proceeds to Agnes, with a thankful"
766 "love."
766 ""
766 "She came on a visit of a fortnight to the Doctor's. Mr. Wickfield was"
766 "the Doctor's old friend, and the Doctor wished to talk with him, and"
766 "do him good. It had been matter of conversation with Agnes when she was"
766 "last in town, and this visit was the result. She and her father came"
766 "together. I was not much surprised to hear from her that she had engaged"
766 "to find a lodging in the neighbourhood for Mrs. Heep, whose rheumatic"
766 "complaint required change of air, and who would be charmed to have it in"
766 "such company. Neither was I surprised when, on the very next day, Uriah,"
766 "like a dutiful son, brought his worthy mother to take possession."
766 ""
766 "'You see, Master Copperfield,' said he, as he forced himself upon my"
766 "company for a turn in the Doctor's garden, 'where a person loves, a"
766 "person is a little jealous--leastways, anxious to keep an eye on the"
766 "beloved one.'"
766 ""
766 "'Of whom are you jealous, now?' said I."
766 ""
766 "'Thanks to you, Master Copperfield,' he returned, 'of no one in"
766 "particular just at present--no male person, at least.'"
766 ""
766 "'Do you mean that you are jealous of a female person?'"
766 ""
766 "He gave me a sidelong glance out of his sinister red eyes, and laughed."
766 ""
766 "'Really, Master Copperfield,' he said, '--I should say Mister, but I"
766 "know you'll excuse the abit I've got into--you're so insinuating, that"
766 "you draw me like a corkscrew! Well, I don't mind telling you,' putting"
766 "his fish-like hand on mine, 'I'm not a lady's man in general, sir, and I"
766 "never was, with Mrs. Strong.'"
766 ""
766 "His eyes looked green now, as they watched mine with a rascally cunning."
766 ""
766 "'What do you mean?' said I."
766 ""
766 "'Why, though I am a lawyer, Master Copperfield,' he replied, with a dry"
766 "grin, 'I mean, just at present, what I say.'"
766 ""
766 "'And what do you mean by your look?' I retorted, quietly."
766 ""
766 "'By my look? Dear me, Copperfield, that's sharp practice! What do I mean"
766 "by my look?'"
766 ""
766 "'Yes,' said I. 'By your look.'"
766 ""
766 "He seemed very much amused, and laughed as heartily as it was in his"
766 "nature to laugh. After some scraping of his chin with his hand, he went"
766 "on to say, with his eyes cast downward--still scraping, very slowly:"
766 ""
766 "'When I was but an umble clerk, she always looked down upon me. She was"
766 "for ever having my Agnes backwards and forwards at her ouse, and she was"
766 "for ever being a friend to you, Master Copperfield; but I was too far"
766 "beneath her, myself, to be noticed.'"
766 ""
766 "'Well?' said I; 'suppose you were!'"
766 ""
766 "'--And beneath him too,' pursued Uriah, very distinctly, and in a"
766 "meditative tone of voice, as he continued to scrape his chin."
766 ""
766 "'Don't you know the Doctor better,' said I, 'than to suppose him"
766 "conscious of your existence, when you were not before him?'"
766 ""
766 "He directed his eyes at me in that sidelong glance again, and he made"
766 "his face very lantern-jawed, for the greater convenience of scraping, as"
766 "he answered:"
766 ""
766 "'Oh dear, I am not referring to the Doctor! Oh no, poor man! I mean Mr."
766 "Maldon!'"
766 ""
766 "My heart quite died within me. All my old doubts and apprehensions on"
766 "that subject, all the Doctor's happiness and peace, all the mingled"
766 "possibilities of innocence and compromise, that I could not unravel, I"
766 "saw, in a moment, at the mercy of this fellow's twisting."
766 ""
766 "'He never could come into the office, without ordering and shoving me"
766 "about,' said Uriah. 'One of your fine gentlemen he was! I was very meek"
766 "and umble--and I am. But I didn't like that sort of thing--and I don't!'"
766 ""
766 "He left off scraping his chin, and sucked in his cheeks until they"
766 "seemed to meet inside; keeping his sidelong glance upon me all the"
766 "while."
766 ""
766 "'She is one of your lovely women, she is,' he pursued, when he had"
766 "slowly restored his face to its natural form; 'and ready to be no friend"
766 "to such as me, I know. She's just the person as would put my Agnes up"
766 "to higher sort of game. Now, I ain't one of your lady's men, Master"
766 "Copperfield; but I've had eyes in my ed, a pretty long time back. We"
766 "umble ones have got eyes, mostly speaking--and we look out of 'em.'"
766 ""
766 "I endeavoured to appear unconscious and not disquieted, but, I saw in"
766 "his face, with poor success."
766 ""
766 "'Now, I'm not a-going to let myself be run down, Copperfield,' he"
766 "continued, raising that part of his countenance, where his red eyebrows"
766 "would have been if he had had any, with malignant triumph, 'and I shall"
766 "do what I can to put a stop to this friendship. I don't approve of it."
766 "I don't mind acknowledging to you that I've got rather a grudging"
766 "disposition, and want to keep off all intruders. I ain't a-going, if I"
766 "know it, to run the risk of being plotted against.'"
766 ""
766 "'You are always plotting, and delude yourself into the belief that"
766 "everybody else is doing the like, I think,' said I."
766 ""
766 "'Perhaps so, Master Copperfield,' he replied. 'But I've got a motive, as"
766 "my fellow-partner used to say; and I go at it tooth and nail. I mustn't"
766 "be put upon, as a numble person, too much. I can't allow people in my"
766 "way. Really they must come out of the cart, Master Copperfield!'"
766 ""
766 "'I don't understand you,' said I."
766 ""
766 "'Don't you, though?' he returned, with one of his jerks. 'I'm astonished"
766 "at that, Master Copperfield, you being usually so quick! I'll try to be"
766 "plainer, another time.---Is that Mr. Maldon a-norseback, ringing at the"
766 "gate, sir?'"
766 ""
766 "'It looks like him,' I replied, as carelessly as I could."
766 ""
766 "Uriah stopped short, put his hands between his great knobs of knees, and"
766 "doubled himself up with laughter. With perfectly silent laughter. Not"
766 "a sound escaped from him. I was so repelled by his odious behaviour,"
766 "particularly by this concluding instance, that I turned away without any"
766 "ceremony; and left him doubled up in the middle of the garden, like a"
766 "scarecrow in want of support."
766 ""
766 "It was not on that evening; but, as I well remember, on the next evening"
766 "but one, which was a Sunday; that I took Agnes to see Dora. I had"
766 "arranged the visit, beforehand, with Miss Lavinia; and Agnes was"
766 "expected to tea."
766 ""
766 "I was in a flutter of pride and anxiety; pride in my dear little"
766 "betrothed, and anxiety that Agnes should like her. All the way to"
766 "Putney, Agnes being inside the stage-coach, and I outside, I pictured"
766 "Dora to myself in every one of the pretty looks I knew so well; now"
766 "making up my mind that I should like her to look exactly as she looked"
766 "at such a time, and then doubting whether I should not prefer her"
766 "looking as she looked at such another time; and almost worrying myself"
766 "into a fever about it."
766 ""
766 "I was troubled by no doubt of her being very pretty, in any case; but"
766 "it fell out that I had never seen her look so well. She was not in the"
766 "drawing-room when I presented Agnes to her little aunts, but was shyly"
766 "keeping out of the way. I knew where to look for her, now; and sure"
766 "enough I found her stopping her ears again, behind the same dull old"
766 "door."
766 ""
766 "At first she wouldn't come at all; and then she pleaded for five minutes"
766 "by my watch. When at length she put her arm through mine, to be taken"
766 "to the drawing-room, her charming little face was flushed, and had never"
766 "been so pretty. But, when we went into the room, and it turned pale, she"
766 "was ten thousand times prettier yet."
766 ""
766 "Dora was afraid of Agnes. She had told me that she knew Agnes was"
766 "'too clever'. But when she saw her looking at once so cheerful and so"
766 "earnest, and so thoughtful, and so good, she gave a faint little cry of"
766 "pleased surprise, and just put her affectionate arms round Agnes's neck,"
766 "and laid her innocent cheek against her face."
766 ""
766 "I never was so happy. I never was so pleased as when I saw those two sit"
766 "down together, side by side. As when I saw my little darling looking up"
766 "so naturally to those cordial eyes. As when I saw the tender, beautiful"
766 "regard which Agnes cast upon her."
766 ""
766 "Miss Lavinia and Miss Clarissa partook, in their way, of my joy. It was"
766 "the pleasantest tea-table in the world. Miss Clarissa presided. I cut"
766 "and handed the sweet seed-cake--the little sisters had a bird-like"
766 "fondness for picking up seeds and pecking at sugar; Miss Lavinia looked"
766 "on with benignant patronage, as if our happy love were all her work; and"
766 "we were perfectly contented with ourselves and one another."
766 ""
766 "The gentle cheerfulness of Agnes went to all their hearts. Her quiet"
766 "interest in everything that interested Dora; her manner of making"
766 "acquaintance with Jip (who responded instantly); her pleasant way, when"
766 "Dora was ashamed to come over to her usual seat by me; her modest grace"
766 "and ease, eliciting a crowd of blushing little marks of confidence from"
766 "Dora; seemed to make our circle quite complete."
766 ""
766 "'I am so glad,' said Dora, after tea, 'that you like me. I didn't think"
766 "you would; and I want, more than ever, to be liked, now Julia Mills is"
766 "gone.'"
766 ""
766 "I have omitted to mention it, by the by. Miss Mills had sailed, and Dora"
766 "and I had gone aboard a great East Indiaman at Gravesend to see her;"
766 "and we had had preserved ginger, and guava, and other delicacies of that"
766 "sort for lunch; and we had left Miss Mills weeping on a camp-stool on"
766 "the quarter-deck, with a large new diary under her arm, in which the"
766 "original reflections awakened by the contemplation of Ocean were to be"
766 "recorded under lock and key."
766 ""
766 "Agnes said she was afraid I must have given her an unpromising"
766 "character; but Dora corrected that directly."
766 ""
766 "'Oh no!' she said, shaking her curls at me; 'it was all praise. He"
766 "thinks so much of your opinion, that I was quite afraid of it.'"
766 ""
766 "'My good opinion cannot strengthen his attachment to some people whom he"
766 "knows,' said Agnes, with a smile; 'it is not worth their having.'"
766 ""
766 "'But please let me have it,' said Dora, in her coaxing way, 'if you"
766 "can!'"
766 ""
766 "We made merry about Dora's wanting to be liked, and Dora said I was a"
766 "goose, and she didn't like me at any rate, and the short evening flew"
766 "away on gossamer-wings. The time was at hand when the coach was to call"
766 "for us. I was standing alone before the fire, when Dora came stealing"
766 "softly in, to give me that usual precious little kiss before I went."
766 ""
766 "'Don't you think, if I had had her for a friend a long time ago, Doady,'"
766 "said Dora, her bright eyes shining very brightly, and her little right"
766 "hand idly busying itself with one of the buttons of my coat, 'I might"
766 "have been more clever perhaps?'"
766 ""
766 "'My love!' said I, 'what nonsense!'"
766 ""
766 "'Do you think it is nonsense?' returned Dora, without looking at me."
766 "'Are you sure it is?'"
766 ""
766 "'Of course I am!' 'I have forgotten,' said Dora, still turning the"
766 "button round and round, 'what relation Agnes is to you, you dear bad"
766 "boy.'"
766 ""
766 "'No blood-relation,' I replied; 'but we were brought up together, like"
766 "brother and sister.'"
766 ""
766 "'I wonder why you ever fell in love with me?' said Dora, beginning on"
766 "another button of my coat."
766 ""
766 "'Perhaps because I couldn't see you, and not love you, Dora!'"
766 ""
766 "'Suppose you had never seen me at all,' said Dora, going to another"
766 "button."
766 ""
766 "'Suppose we had never been born!' said I, gaily."
766 ""
766 "I wondered what she was thinking about, as I glanced in admiring silence"
766 "at the little soft hand travelling up the row of buttons on my coat, and"
766 "at the clustering hair that lay against my breast, and at the lashes of"
766 "her downcast eyes, slightly rising as they followed her idle fingers. At"
766 "length her eyes were lifted up to mine, and she stood on tiptoe to"
766 "give me, more thoughtfully than usual, that precious little kiss--once,"
766 "twice, three times--and went out of the room."
766 ""
766 "They all came back together within five minutes afterwards, and Dora's"
766 "unusual thoughtfulness was quite gone then. She was laughingly resolved"
766 "to put Jip through the whole of his performances, before the coach came."
766 "They took some time (not so much on account of their variety, as Jip's"
766 "reluctance), and were still unfinished when it was heard at the door."
766 "There was a hurried but affectionate parting between Agnes and herself;"
766 "and Dora was to write to Agnes (who was not to mind her letters being"
766 "foolish, she said), and Agnes was to write to Dora; and they had a"
766 "second parting at the coach door, and a third when Dora, in spite of"
766 "the remonstrances of Miss Lavinia, would come running out once more to"
766 "remind Agnes at the coach window about writing, and to shake her curls"
766 "at me on the box."
766 ""
766 "The stage-coach was to put us down near Covent Garden, where we were"
766 "to take another stage-coach for Highgate. I was impatient for the short"
766 "walk in the interval, that Agnes might praise Dora to me. Ah! what"
766 "praise it was! How lovingly and fervently did it commend the pretty"
766 "creature I had won, with all her artless graces best displayed, to my"
766 "most gentle care! How thoughtfully remind me, yet with no pretence of"
766 "doing so, of the trust in which I held the orphan child!"
766 ""
766 "Never, never, had I loved Dora so deeply and truly, as I loved her that"
766 "night. When we had again alighted, and were walking in the starlight"
766 "along the quiet road that led to the Doctor's house, I told Agnes it was"
766 "her doing."
766 ""
766 "'When you were sitting by her,' said I, 'you seemed to be no less her"
766 "guardian angel than mine; and you seem so now, Agnes.'"
766 ""
766 "'A poor angel,' she returned, 'but faithful.'"
766 ""
766 "The clear tone of her voice, going straight to my heart, made it natural"
766 "to me to say:"
766 ""
766 "'The cheerfulness that belongs to you, Agnes (and to no one else that"
766 "ever I have seen), is so restored, I have observed today, that I have"
766 "begun to hope you are happier at home?'"
766 ""
766 "'I am happier in myself,' she said; 'I am quite cheerful and"
766 "light-hearted.'"
766 ""
766 "I glanced at the serene face looking upward, and thought it was the"
766 "stars that made it seem so noble."
766 ""
766 "'There has been no change at home,' said Agnes, after a few moments."
766 ""
766 "'No fresh reference,' said I, 'to--I wouldn't distress you, Agnes, but I"
766 "cannot help asking--to what we spoke of, when we parted last?'"
766 ""
766 "'No, none,' she answered."
766 ""
766 "'I have thought so much about it.'"
766 ""
766 "'You must think less about it. Remember that I confide in simple love"
766 "and truth at last. Have no apprehensions for me, Trotwood,' she added,"
766 "after a moment; 'the step you dread my taking, I shall never take.'"
766 ""
766 "Although I think I had never really feared it, in any season of cool"
766 "reflection, it was an unspeakable relief to me to have this assurance"
766 "from her own truthful lips. I told her so, earnestly."
766 ""
766 "'And when this visit is over,' said I,--'for we may not be alone another"
766 "time,--how long is it likely to be, my dear Agnes, before you come to"
766 "London again?'"
766 ""
766 "'Probably a long time,' she replied; 'I think it will be best--for"
766 "papa's sake--to remain at home. We are not likely to meet often, for"
766 "some time to come; but I shall be a good correspondent of Dora's, and we"
766 "shall frequently hear of one another that way.'"
766 ""
766 "We were now within the little courtyard of the Doctor's cottage. It was"
766 "growing late. There was a light in the window of Mrs. Strong's chamber,"
766 "and Agnes, pointing to it, bade me good night."
766 ""
766 "'Do not be troubled,' she said, giving me her hand, 'by our misfortunes"
766 "and anxieties. I can be happier in nothing than in your happiness. If"
766 "you can ever give me help, rely upon it I will ask you for it. God"
766 "bless you always!' In her beaming smile, and in these last tones of her"
766 "cheerful voice, I seemed again to see and hear my little Dora in her"
766 "company. I stood awhile, looking through the porch at the stars, with"
766 "a heart full of love and gratitude, and then walked slowly forth. I had"
766 "engaged a bed at a decent alehouse close by, and was going out at the"
766 "gate, when, happening to turn my head, I saw a light in the Doctor's"
766 "study. A half-reproachful fancy came into my mind, that he had been"
766 "working at the Dictionary without my help. With the view of seeing if"
766 "this were so, and, in any case, of bidding him good night, if he were"
766 "yet sitting among his books, I turned back, and going softly across the"
766 "hall, and gently opening the door, looked in."
766 ""
766 "The first person whom I saw, to my surprise, by the sober light of the"
766 "shaded lamp, was Uriah. He was standing close beside it, with one of"
766 "his skeleton hands over his mouth, and the other resting on the Doctor's"
766 "table. The Doctor sat in his study chair, covering his face with his"
766 "hands. Mr. Wickfield, sorely troubled and distressed, was leaning"
766 "forward, irresolutely touching the Doctor's arm."
766 ""
766 "For an instant, I supposed that the Doctor was ill. I hastily advanced a"
766 "step under that impression, when I met Uriah's eye, and saw what was the"
766 "matter. I would have withdrawn, but the Doctor made a gesture to detain"
766 "me, and I remained."
766 ""
766 "'At any rate,' observed Uriah, with a writhe of his ungainly person, 'we"
766 "may keep the door shut. We needn't make it known to ALL the town.'"
766 ""
766 "Saying which, he went on his toes to the door, which I had left open,"
766 "and carefully closed it. He then came back, and took up his former"
766 "position. There was an obtrusive show of compassionate zeal in his voice"
766 "and manner, more intolerable--at least to me--than any demeanour he"
766 "could have assumed."
766 ""
766 "'I have felt it incumbent upon me, Master Copperfield,' said Uriah, 'to"
766 "point out to Doctor Strong what you and me have already talked about."
766 "You didn't exactly understand me, though?'"
766 ""
766 "I gave him a look, but no other answer; and, going to my good old"
766 "master, said a few words that I meant to be words of comfort and"
766 "encouragement. He put his hand upon my shoulder, as it had been his"
766 "custom to do when I was quite a little fellow, but did not lift his grey"
766 "head."
766 ""
766 "'As you didn't understand me, Master Copperfield,' resumed Uriah in"
766 "the same officious manner, 'I may take the liberty of umbly mentioning,"
766 "being among friends, that I have called Doctor Strong's attention to the"
766 "goings-on of Mrs. Strong. It's much against the grain with me, I assure"
766 "you, Copperfield, to be concerned in anything so unpleasant; but really,"
766 "as it is, we're all mixing ourselves up with what oughtn't to be. That"
766 "was what my meaning was, sir, when you didn't understand me.' I wonder"
766 "now, when I recall his leer, that I did not collar him, and try to shake"
766 "the breath out of his body."
766 ""
766 "'I dare say I didn't make myself very clear,' he went on, 'nor you"
766 "neither. Naturally, we was both of us inclined to give such a subject"
766 "a wide berth. Hows'ever, at last I have made up my mind to speak plain;"
766 "and I have mentioned to Doctor Strong that--did you speak, sir?'"
766 ""
766 "This was to the Doctor, who had moaned. The sound might have touched any"
766 "heart, I thought, but it had no effect upon Uriah's."
766 ""
766 "'--mentioned to Doctor Strong,' he proceeded, 'that anyone may see that"
766 "Mr. Maldon, and the lovely and agreeable lady as is Doctor Strong's"
766 "wife, are too sweet on one another. Really the time is come (we being at"
766 "present all mixing ourselves up with what oughtn't to be), when Doctor"
766 "Strong must be told that this was full as plain to everybody as the sun,"
766 "before Mr. Maldon went to India; that Mr. Maldon made excuses to come"
766 "back, for nothing else; and that he's always here, for nothing else."
766 "When you come in, sir, I was just putting it to my fellow-partner,'"
766 "towards whom he turned, 'to say to Doctor Strong upon his word and"
766 "honour, whether he'd ever been of this opinion long ago, or not. Come,"
766 "Mr. Wickfield, sir! Would you be so good as tell us? Yes or no, sir?"
766 "Come, partner!'"
766 ""
766 "'For God's sake, my dear Doctor,' said Mr. Wickfield again laying his"
766 "irresolute hand upon the Doctor's arm, 'don't attach too much weight to"
766 "any suspicions I may have entertained.'"
766 ""
766 "'There!' cried Uriah, shaking his head. 'What a melancholy confirmation:"
766 "ain't it? Him! Such an old friend! Bless your soul, when I was nothing"
766 "but a clerk in his office, Copperfield, I've seen him twenty times, if"
766 "I've seen him once, quite in a taking about it--quite put out, you know"
766 "(and very proper in him as a father; I'm sure I can't blame him), to"
766 "think that Miss Agnes was mixing herself up with what oughtn't to be.'"
766 ""
766 "'My dear Strong,' said Mr. Wickfield in a tremulous voice, 'my good"
766 "friend, I needn't tell you that it has been my vice to look for some one"
766 "master motive in everybody, and to try all actions by one narrow test. I"
766 "may have fallen into such doubts as I have had, through this mistake.'"
766 ""
766 "'You have had doubts, Wickfield,' said the Doctor, without lifting up"
766 "his head. 'You have had doubts.'"
766 ""
766 "'Speak up, fellow-partner,' urged Uriah."
766 ""
766 "'I had, at one time, certainly,' said Mr. Wickfield. 'I--God forgive"
766 "me--I thought YOU had.'"
766 ""
766 "'No, no, no!' returned the Doctor, in a tone of most pathetic grief."
766 "'I thought, at one time,' said Mr. Wickfield, 'that you wished to send"
766 "Maldon abroad to effect a desirable separation.'"
766 ""
766 "'No, no, no!' returned the Doctor. 'To give Annie pleasure, by making"
766 "some provision for the companion of her childhood. Nothing else.'"
766 ""
766 "'So I found,' said Mr. Wickfield. 'I couldn't doubt it, when you told"
766 "me so. But I thought--I implore you to remember the narrow construction"
766 "which has been my besetting sin--that, in a case where there was so much"
766 "disparity in point of years--'"
766 ""
766 "'That's the way to put it, you see, Master Copperfield!' observed Uriah,"
766 "with fawning and offensive pity."
766 ""
766 "'--a lady of such youth, and such attractions, however real her"
766 "respect for you, might have been influenced in marrying, by worldly"
766 "considerations only. I make no allowance for innumerable feelings"
766 "and circumstances that may have all tended to good. For Heaven's sake"
766 "remember that!'"
766 ""
766 "'How kind he puts it!' said Uriah, shaking his head."
766 ""
766 "'Always observing her from one point of view,' said Mr. Wickfield; 'but"
766 "by all that is dear to you, my old friend, I entreat you to consider"
766 "what it was; I am forced to confess now, having no escape-'"
766 ""
766 "'No! There's no way out of it, Mr. Wickfield, sir,' observed Uriah,"
766 "'when it's got to this.'"
766 ""
766 "'--that I did,' said Mr. Wickfield, glancing helplessly and distractedly"
766 "at his partner, 'that I did doubt her, and think her wanting in her"
766 "duty to you; and that I did sometimes, if I must say all, feel averse"
766 "to Agnes being in such a familiar relation towards her, as to see what I"
766 "saw, or in my diseased theory fancied that I saw. I never mentioned"
766 "this to anyone. I never meant it to be known to anyone. And though it"
766 "is terrible to you to hear,' said Mr. Wickfield, quite subdued, 'if you"
766 "knew how terrible it is for me to tell, you would feel compassion for"
766 "me!'"
766 ""
766 "The Doctor, in the perfect goodness of his nature, put out his hand. Mr."
766 "Wickfield held it for a little while in his, with his head bowed down."
766 ""
766 "'I am sure,' said Uriah, writhing himself into the silence like a"
766 "Conger-eel, 'that this is a subject full of unpleasantness to everybody."
766 "But since we have got so far, I ought to take the liberty of mentioning"
766 "that Copperfield has noticed it too.'"
766 ""
766 "I turned upon him, and asked him how he dared refer to me!"
766 ""
766 "'Oh! it's very kind of you, Copperfield,' returned Uriah, undulating all"
766 "over, 'and we all know what an amiable character yours is; but you know"
766 "that the moment I spoke to you the other night, you knew what I meant."
766 "You know you knew what I meant, Copperfield. Don't deny it! You deny it"
766 "with the best intentions; but don't do it, Copperfield.'"
766 ""
766 "I saw the mild eye of the good old Doctor turned upon me for a moment,"
766 "and I felt that the confession of my old misgivings and remembrances"
766 "was too plainly written in my face to be overlooked. It was of no use"
766 "raging. I could not undo that. Say what I would, I could not unsay it."
766 ""
766 "We were silent again, and remained so, until the Doctor rose and walked"
766 "twice or thrice across the room. Presently he returned to where his"
766 "chair stood; and, leaning on the back of it, and occasionally putting"
766 "his handkerchief to his eyes, with a simple honesty that did him more"
766 "honour, to my thinking, than any disguise he could have effected, said:"
766 ""
766 "'I have been much to blame. I believe I have been very much to blame."
766 "I have exposed one whom I hold in my heart, to trials and aspersions--I"
766 "call them aspersions, even to have been conceived in anybody's inmost"
766 "mind--of which she never, but for me, could have been the object.'"
766 ""
766 "Uriah Heep gave a kind of snivel. I think to express sympathy."
766 ""
766 "'Of which my Annie,' said the Doctor, 'never, but for me, could have"
766 "been the object. Gentlemen, I am old now, as you know; I do not feel,"
766 "tonight, that I have much to live for. But my life--my Life--upon the"
766 "truth and honour of the dear lady who has been the subject of this"
766 "conversation!'"
766 ""
766 "I do not think that the best embodiment of chivalry, the realization of"
766 "the handsomest and most romantic figure ever imagined by painter, could"
766 "have said this, with a more impressive and affecting dignity than the"
766 "plain old Doctor did."
766 ""
766 "'But I am not prepared,' he went on, 'to deny--perhaps I may have been,"
766 "without knowing it, in some degree prepared to admit--that I may have"
766 "unwittingly ensnared that lady into an unhappy marriage. I am a man"
766 "quite unaccustomed to observe; and I cannot but believe that the"
766 "observation of several people, of different ages and positions, all too"
766 "plainly tending in one direction (and that so natural), is better than"
766 "mine.'"
766 ""
766 "I had often admired, as I have elsewhere described, his benignant manner"
766 "towards his youthful wife; but the respectful tenderness he manifested"
766 "in every reference to her on this occasion, and the almost reverential"
766 "manner in which he put away from him the lightest doubt of her"
766 "integrity, exalted him, in my eyes, beyond description."
766 ""
766 "'I married that lady,' said the Doctor, 'when she was extremely young. I"
766 "took her to myself when her character was scarcely formed. So far as it"
766 "was developed, it had been my happiness to form it. I knew her father"
766 "well. I knew her well. I had taught her what I could, for the love of"
766 "all her beautiful and virtuous qualities. If I did her wrong; as I fear"
766 "I did, in taking advantage (but I never meant it) of her gratitude and"
766 "her affection; I ask pardon of that lady, in my heart!'"
766 ""
766 "He walked across the room, and came back to the same place; holding"
766 "the chair with a grasp that trembled, like his subdued voice, in its"
766 "earnestness."
766 ""
766 "'I regarded myself as a refuge, for her, from the dangers and"
766 "vicissitudes of life. I persuaded myself that, unequal though we were in"
766 "years, she would live tranquilly and contentedly with me. I did not shut"
766 "out of my consideration the time when I should leave her free, and still"
766 "young and still beautiful, but with her judgement more matured--no,"
766 "gentlemen--upon my truth!'"
766 ""
766 "His homely figure seemed to be lightened up by his fidelity and"
766 "generosity. Every word he uttered had a force that no other grace could"
766 "have imparted to it."
766 ""
766 "'My life with this lady has been very happy. Until tonight, I have"
766 "had uninterrupted occasion to bless the day on which I did her great"
766 "injustice.'"
766 ""
766 "His voice, more and more faltering in the utterance of these words,"
766 "stopped for a few moments; then he went on:"
766 ""
766 "'Once awakened from my dream--I have been a poor dreamer, in one way or"
766 "other, all my life--I see how natural it is that she should have some"
766 "regretful feeling towards her old companion and her equal. That she does"
766 "regard him with some innocent regret, with some blameless thoughts of"
766 "what might have been, but for me, is, I fear, too true. Much that I have"
766 "seen, but not noted, has come back upon me with new meaning, during"
766 "this last trying hour. But, beyond this, gentlemen, the dear lady's name"
766 "never must be coupled with a word, a breath, of doubt.'"
766 ""
766 "For a little while, his eye kindled and his voice was firm; for a little"
766 "while he was again silent. Presently, he proceeded as before:"
766 ""
766 "'It only remains for me, to bear the knowledge of the unhappiness I have"
766 "occasioned, as submissively as I can. It is she who should reproach; not"
766 "I. To save her from misconstruction, cruel misconstruction, that even my"
766 "friends have not been able to avoid, becomes my duty. The more retired"
766 "we live, the better I shall discharge it. And when the time comes--may"
766 "it come soon, if it be His merciful pleasure!--when my death shall"
766 "release her from constraint, I shall close my eyes upon her honoured"
766 "face, with unbounded confidence and love; and leave her, with no sorrow"
766 "then, to happier and brighter days.'"
766 ""
766 "I could not see him for the tears which his earnestness and goodness,"
766 "so adorned by, and so adorning, the perfect simplicity of his manner,"
766 "brought into my eyes. He had moved to the door, when he added:"
766 ""
766 "'Gentlemen, I have shown you my heart. I am sure you will respect it."
766 "What we have said tonight is never to be said more. Wickfield, give me"
766 "an old friend's arm upstairs!'"
766 ""
766 "Mr. Wickfield hastened to him. Without interchanging a word they went"
766 "slowly out of the room together, Uriah looking after them."
766 ""
766 "'Well, Master Copperfield!' said Uriah, meekly turning to me. 'The thing"
766 "hasn't took quite the turn that might have been expected, for the old"
766 "Scholar--what an excellent man!--is as blind as a brickbat; but this"
766 "family's out of the cart, I think!'"
766 ""
766 "I needed but the sound of his voice to be so madly enraged as I never"
766 "was before, and never have been since."
766 ""
766 "'You villain,' said I, 'what do you mean by entrapping me into your"
766 "schemes? How dare you appeal to me just now, you false rascal, as if we"
766 "had been in discussion together?'"
766 ""
766 "As we stood, front to front, I saw so plainly, in the stealthy"
766 "exultation of his face, what I already so plainly knew; I mean that he"
766 "forced his confidence upon me, expressly to make me miserable, and had"
766 "set a deliberate trap for me in this very matter; that I couldn't bear"
766 "it. The whole of his lank cheek was invitingly before me, and I struck"
766 "it with my open hand with that force that my fingers tingled as if I had"
766 "burnt them."
766 ""
766 "He caught the hand in his, and we stood in that connexion, looking at"
766 "each other. We stood so, a long time; long enough for me to see the"
766 "white marks of my fingers die out of the deep red of his cheek, and"
766 "leave it a deeper red."
766 ""
766 "'Copperfield,' he said at length, in a breathless voice, 'have you taken"
766 "leave of your senses?'"
766 ""
766 "'I have taken leave of you,' said I, wresting my hand away. 'You dog,"
766 "I'll know no more of you.'"
766 ""
766 "'Won't you?' said he, constrained by the pain of his cheek to put his"
766 "hand there. 'Perhaps you won't be able to help it. Isn't this ungrateful"
766 "of you, now?'"
766 ""
766 "'I have shown you often enough,' said I, 'that I despise you. I have"
766 "shown you now, more plainly, that I do. Why should I dread your doing"
766 "your worst to all about you? What else do you ever do?'"
766 ""
766 "He perfectly understood this allusion to the considerations that had"
766 "hitherto restrained me in my communications with him. I rather think"
766 "that neither the blow, nor the allusion, would have escaped me, but for"
766 "the assurance I had had from Agnes that night. It is no matter."
766 ""
766 "There was another long pause. His eyes, as he looked at me, seemed to"
766 "take every shade of colour that could make eyes ugly."
766 ""
766 "'Copperfield,' he said, removing his hand from his cheek, 'you have"
766 "always gone against me. I know you always used to be against me at Mr."
766 "Wickfield's.'"
766 ""
766 "'You may think what you like,' said I, still in a towering rage. 'If it"
766 "is not true, so much the worthier you.'"
766 ""
766 "'And yet I always liked you, Copperfield!' he rejoined."
766 ""
766 "I deigned to make him no reply; and, taking up my hat, was going out to"
766 "bed, when he came between me and the door."
766 ""
766 "'Copperfield,' he said, 'there must be two parties to a quarrel. I won't"
